
line,dateIni,dateEnd,label,nameTo,nameFrom,parada,secuencia,sentido,distancia,descparada,descpostal,posX,posY
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,9,14,1,4540,Gran Vía-Callao                                   ,"Gran Vía, 36                                           ",440352.875,4474859.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,168,15,1,4864,Santo Domingo                                     ,"Gran Vía, 54                                           ",440081.28125,4474988.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,283,16,1,5181,Gran Vía-Plaza de España                          ,"Gran Via, 80                                           ",439838.625,4475192.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,1750,17,1,5378,Plaza de España                                   ,"Princesa, 4                                            ",439728.0,4475347.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,172,18,1,5530,Ventura Rodríguez                                 ,"Princesa, 16 frente al Nº 17 ( Ventura Rodríguez )     ",439657.0,4475481.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,175,19,1,5779,Mártires de Alcalá                                ,"Mártires de Alcalá, 4                                  ",439580.0,4475683.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,176,20,1,6119,Argüelles                                         ,"Blasco de Garay, 2                                     ",439740.0,4475985.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,177,21,1,6505,Blasco de Garay-Centro Mayores                    ,"Blasco de Garay, 40                                    ",439765.0,4476370.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,4477,22,1,6736,Galileo                                           ,Fernandez de los Ríos frente al Nº 50                  ,439854.0,4476503.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,4478,23,1,6992,Vallehermoso-Donoso Cortés                        ,"Vallehermoso, 56                                       ",440027.0,4476599.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,4479,24,1,7213,Vallehermoso-Cea Bermúdez                         ,"Vallehermoso, 90                                       ",440041.0,4476820.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,180,25,1,7484,Vallehermoso-Islas Filipinas                      ,"Vallehermoso, 110                                      ",440062.0625,4477089.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,181,26,1,7824,Estadio Vallehermoso                              ,"Melquiades Álvarez, 23                                 ",439899.1875,4477321.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,182,27,1,8073,Melquíades Álvarez                                ,Melquíades Álvarez con C/ Guzmán el Bueno              ,439694.0,4477195.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,183,28,1,8365,General Ampudia                                   ,"General Ampudia, 8.                                    ",439470.375,4477307.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,184,29,1,8515,Avenida del Valle                                 ,"General Ampudia, 18                                    ",439467.28125,4477442.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,185,30,1,8819,Metro Guzmán el Bueno                             ,Av. Reina Victoria con C/ General Rodrigo              ,439543.1875,4477686.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,186,31,1,9052,Reina Victoria                                    ,"Guzmán el Bueno, 139                                   ",439695.65625,4477692.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,186,1,2,0,Reina Victoria                                    ,"Guzmán el Bueno, 139                                   ",439695.65625,4477692.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,187,2,2,328,Guzmán el Bueno-San Francisco de Sales            ,"Guzmán el Bueno, 131.                                  ",439672.625,4477365.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,188,3,2,475,Melquíades Álvarez                                ,"Guzmán el Bueno, 123                                   ",439657.0,4477218.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,189,4,2,790,Metro Islas Filipinas                             ,"Guzmán el Bueno, 99                                    ",439638.0,4476904.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,190,5,2,1113,Guzmán El Bueno-Fernández de los Ríos             ,"Guzmán el Bueno, 65.                                   ",439617.3125,4476582.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,191,6,2,1369,Guzmán El Bueno-Meléndez Valdés                   ,"Guzmán el Bueno, 39.                                   ",439599.125,4476326.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,192,7,2,1652,Argüelles                                         ,"Guzmán el Bueno, 5                                     ",439580.0,4476044.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,193,8,2,2057,Princesa-Rey Francisco                            ,"Princesa, 29 (Evaristo San Miguel )                    ",439500.0,4475704.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,173,9,2,2302,Ventura Rodríguez                                 ,"Princesa, 15-17 (Ventura Rodríguez)                    ",439617.0,4475489.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,741,10,2,2475,Plaza de España                                   ,"Princesa, 1                                            ",439700.75,4475337.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,171,11,2,2699,Gran Vía-Plaza de España                          ,"Gran Vía, 71                                           ",439836.0,4475153.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,169,12,2,3036,Santo Domingo                                     ,"Gran Vía, 47                                           ",440094.0,4474939.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,723,13,2,3329,Gran Vía-Callao                                   ,"Gran Vía, 33                                           ",440361.46875,4474829.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,724,14,2,3603,Gran Vía-Montera                                  ,"Gran Vía, 21                                           ",440633.71875,4474808.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,5138,15,2,3759,Gran Vía-Pedro Zerolo                             ,"Gran Vía, 11                                           ",440780.0,4474764.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,164,16,2,3961,Gran Vía-Alcalá                                   ,Gran Vía  con C/ Alcalá                                ,440966.59375,4474690.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,70,17,2,4298,Cibeles                                           ,Pza. de Cibeles con Pº del Prado                       ,441286.84375,4474709.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,5580,18,2,4840,Alcalá-Puerta de Alcalá                           ,"Alcalá, S/N, frente al Nº 73                           ",441791.1875,4474820.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,174,19,2,4999,Alcalá-Retiro                                     ,Alcalá frente C/ Lagasca                               ,441931.125,4474856.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,3686,20,2,5540,O Donnell-Retiro                                  ,"O Donnell, 4                                           ",442467.0,4474978.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,157,21,2,5799,O Donnell-Narváez                                 ,"O Donnell, 24                                          ",442724.0,4474960.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,2156,22,2,6173,Narváez-Ibiza                                     ,"Narvaez, 62                                            ",442723.0,4474639.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,2158,23,2,6415,Sainz de Baranda-Narváez                          ,"Alcalde Sainz de Baranda, 20                           ",442788.28125,4474444.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,2160,24,2,6643,Sainz de Baranda-Maiquez                          ,"Alcalde Sainz de Baranda, 42                           ",443015.8125,4474425.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,2162,25,2,6909,Metro Sainz de Baranda                            ,"Alcalde Sainz de Baranda, 64                           ",443280.0,4474399.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,1257,26,2,7157,Hospital Gregorio Marañón                         ,"Doctor Esquerdo, 81                                    ",443349.0,4474602.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,5822,27,2,7397,Doctor Esquerdo-O Donnell                         ,"Doctor Esquerdo, 57                                    ",443366.90625,4474841.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,151,28,2,7658,O'Donnell                                         ,"Doctor Esquerdo, 49                                    ",443382.0,4475094.0
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,149,29,2,7899,Doctor Esquerdo-Goya                              ,"Doctor Esquerdo, 33                                    ",443401.375,4475329.5
002,2026-07-13,2999-12-31 23:59:59,2,PLAZA DE MANUEL BECERRA,AVENIDA REINA VICTORIA,3811,30,2,8216,Manuel Becerra                                    ,Pza.Manuel Becerra con C/ Dr. Esquerdo                 ,443405.71875,4475630.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,5070,1,1,0,Puerta de Toledo                                  ,"Av. Gran Vía de San Francisco, 5                       ",439664.46875,4473435.5
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1884,2,1,341,Puerta de Toledo                                  ,"Gran Vía de San Francisco, 2 con Gta. Puerta de Toledo ",439686.0,4473457.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1882,3,1,516,La Paloma                                         ,"Gran Vía de San Francisco, 8                           ",439597.34375,4473605.5
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1880,4,1,739,San Francisco El Grande                           ,Pza. de San Francisco  con C/ Bailén                   ,439554.0,4473816.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1878,5,1,877,Las Vistillas                                     ,"Bailén, 41                                             ",439553.0,4473945.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1876,6,1,1172,Palacio Real                                      ,Bailén con C/ Mayor frente al Nº 12                    ,439583.0,4474239.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,855,7,1,2119,Plaza de España                                   ,"Pza. de España, 6                                      ",439724.9375,4475126.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,171,8,1,2282,Gran Vía-Plaza de España                          ,"Gran Vía, 71                                           ",439836.0,4475153.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,169,9,1,2618,Santo Domingo                                     ,"Gran Vía, 47                                           ",440094.0,4474939.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,723,10,1,2912,Gran Vía-Callao                                   ,"Gran Vía, 33                                           ",440361.46875,4474829.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,724,11,1,3185,Gran Vía-Montera                                  ,"Gran Vía, 21                                           ",440633.71875,4474808.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,5138,12,1,3341,Gran Vía-Pedro Zerolo                             ,"Gran Vía, 11                                           ",440780.0,4474764.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,164,13,1,3543,Gran Vía-Alcalá                                   ,Gran Vía  con C/ Alcalá                                ,440966.59375,4474690.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,4108,14,1,4032,Gran Vía-Pedro Zerolo                             ,"Gran Vía, 18                                           ",440735.15625,4474810.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,5376,15,1,4290,Hortaleza                                         ,"Hortaleza, 24 con C/ Infantas                          ",440697.0,4474949.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,278,16,1,4585,Chueca                                            ,"Hortaleza, 78.                                         ",440839.03125,4475208.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,5639,17,1,4935,Santa Bárbara                                     ,"Hortaleza, 118 (Con C/ Sta. Teresa).                   ",441009.78125,4475513.5
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1865,18,1,5209,Alonso Martínez                                   ,"Santa Engracia, 4                                      ",441098.0,4475737.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,4675,19,1,5495,Santa Engracia-Caracas                            ,"Santa Engracia, 20 esquina a C/ Caracas                ",441014.0,4476005.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1868,20,1,5724,Plaza Chamberí                                    ,Pza. de Chamberí con C/ Santa Engracia                 ,440937.0,4476221.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1869,21,1,5950,Iglesia                                           ,"Santa Engracia, 56                                     ",440872.0,4476437.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1870,22,1,6149,Santa Engracia-García de Paredes                  ,"Santa Engracia, 70                                     ",440810.0,4476626.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1397,23,1,6520,Alonso Cano                                       ,"Santa Engracia, 112                                    ",440698.0,4476980.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1398,24,1,6788,Metro Ríos Rosas                                  ,"Santa Engracia, 128                                    ",440617.0,4477235.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1399,25,1,7062,Santa Engracia-María de Guzmán                    ,"Santa Engracia, 142                                    ",440531.0,4477495.0
003,2026-08-19,2999-12-31 23:59:59,3,PUERTA DE TOLEDO,PLAZA DE SAN AMARO,1420,26,1,7280,Cuatro Caminos                                    ,"Santa Engracia, 162                                    ",440462.0,4477702.0
